GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.gui.action,TableCopySqlPartCommandBase,357,0,46,0,54,0,29,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.gui.action,TableCopySqlPartCommandBase.StatType,34,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.fw.gui.action,TableExportCsvController,1076,0,104,0,225,0,82,0,29,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ColumnsTab,92,0,0,0,9,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,IndexesTab,104,0,6,0,20,0,8,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,PrimaryKeyTab,46,0,0,0,10,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ImportedKeysTab,11,0,0,0,4,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ExportedKeysTab,11,0,0,0,4,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ContentsTab.new Runnable() {...},15,0,2,0,4,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ContentsTab.new Runnable() {...},33,0,0,0,5,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ContentsTab,546,0,58,0,146,0,55,0,26,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,RowIDTab,42,0,0,0,12,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,TablePriviligesTab,50,0,0,0,10,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,BaseTableTab,11,0,0,0,4,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ForeignKeysBaseTab,80,0,0,0,17,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,RowCountTab,59,0,0,0,16,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,VersionColumnsTab,25,0,0,0,8,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs.table,ColumnPriviligesTab,54,0,0,0,10,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseDataSetTab.new Runnable() {...},29,0,0,0,6,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseSourceTab.DefaultSourcePanel,47,0,2,0,15,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,LineNumber,291,0,12,0,69,0,15,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,FormattedSourceTab,218,0,10,0,47,0,15,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BasePreparedStatementTab,174,0,14,0,46,0,16,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,FormattedSourceTab.FormattedSourcePanel,132,0,18,0,34,0,11,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,DatabaseObjectInfoTab,21,0,0,0,6,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,FormattedSourceTab.i18n,5,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseSourcePanel,73,0,4,0,22,0,8,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseSourceTab,124,0,12,0,37,0,16,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseObjectTab,96,0,6,0,28,0,12,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.session.mainpanel.objecttree.tabs,BaseDataSetTab,81,0,6,0,26,0,10,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog.new AbstractAction() {...},14,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,SessionPluginInfo,41,0,6,0,13,0,7,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginInfo,95,0,8,0,31,0,21,0,17,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog.new ActionListener() {...},13,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog.new ActionListener() {...},58,0,4,0,11,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginResourcesFactory,9,0,0,0,2,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,DefaultSessionPlugin.SessionListener,18,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryTable.MyTableModel,213,0,26,0,47,0,25,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginInfoBeanInfo,94,0,0,0,13,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginResources,17,0,2,0,5,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager,1264,0,124,0,290,0,92,0,30,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginLoadInfo,51,0,0,0,18,0,10,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSessionCallbackAdaptor,61,0,4,0,12,0,6,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,DefaultSessionPlugin,68,0,6,0,18,0,13,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginException,8,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,DefaultPlugin,237,0,24,0,59,0,34,0,22,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryTable,182,0,2,0,29,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PreferenceUtil,129,0,12,0,27,0,9,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.MyPlaceHolderPlugin,18,0,0,0,8,0,5,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginQueryTokenizerPreferencesManager,183,0,10,0,51,0,13,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.new Runnable() {...},40,0,2,0,7,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.new Runnable() {...},21,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.new Comparator() {...},21,0,4,0,4,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.new WidgetAdapter() {...},11,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginManager.new InvocationHandler() {...},24,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog,193,0,0,0,42,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginLoadOrderComparator,19,0,4,0,6,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryTable.MyTableModel.PluginData,26,0,2,0,6,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginSummaryDialog.i18n,5,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.plugin,PluginStatus,29,0,0,0,12,0,6,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController,603,0,36,0,115,0,31,0,13,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ConnectToAliasCallBack() {...},13,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesInternalFrame,187,0,0,0,28,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesTable.ValueCellEditor,106,0,12,0,22,0,9,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPopupMenu.new ActionListener() {...},19,0,0,0,5,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPopupMenu.new ActionListener() {...},25,0,0,0,5,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AddDriverPropertyDialog.i18n,25,0,0,0,6,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPopupMenu,46,0,0,0,13,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesController.new AbstractAction() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesController,31,0,0,0,11,0,6,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesController.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPanel.i18n,5,0,0,0,1,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesController.i18n,9,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},80,0,2,0,15,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},43,0,2,0,9,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},38,0,4,0,9,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},43,0,2,0,9,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},38,0,4,0,9,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},43,0,2,0,9,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.new ActionListener() {...},38,0,4,0,9,0,4,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AddDriverPropertyDialog,130,0,0,0,27,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaTableModel,225,0,31,0,52,0,27,0,9,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPanel.new ListSelectionListener() {...},14,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesTable.PropertiesTableColumnModel,77,0,0,0,18,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel,632,0,18,0,138,0,19,0,10,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesTableModel,217,0,30,0,65,0,31,0,12,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ConnectionPropertiesController,31,0,0,0,11,0,6,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AddDriverPropertyDialog.new ActionListener() {...},43,0,2,0,10,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ConnectionPropertiesPanel.new ActionListener() {...},47,0,0,0,7,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ConnectionPropertiesController.i18n,9,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesTable,95,0,4,0,29,0,13,0,11,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesController,248,0,14,0,58,0,15,0,8,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPopupMenu.i18n,9,0,0,0,2,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,AliasPropertiesController,250,0,6,0,47,0,10,0,7,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesPanel,627,0,0,0,65,0,4,0,4,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ColorPropertiesPanel.i18n,37,0,0,0,10,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesPanel,208,0,8,0,51,0,10,0,6,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ConnectionPropertiesPanel,476,0,2,0,118,0,13,0,12,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaTableCboItem,85,0,8,0,19,0,11,0,5,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,SchemaPropertiesController.SchemaTableUpdateWhatItem,38,0,0,0,8,0,3,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,ConnectionPropertiesPanel.i18n,21,0,0,0,5,0,1,0,1,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,AboutCommand,17,0,2,0,7,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,CloseAllSessionsCommand,19,0,2,0,7,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,OpenConnectionCommand.new Runnable() {...},20,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,OpenConnectionCommand.new Runnable() {...},10,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,OpenConnectionCommand.new Runnable() {...},18,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,OpenConnectionCommand.new Runnable() {...},14,0,0,0,3,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,AboutAction,18,0,2,0,6,0,3,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,CopyDriverAction,54,0,4,0,20,0,5,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,DumpApplicationAction,170,0,14,0,37,0,10,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,CascadeAction,30,0,0,0,10,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,NewSessionPropertiesAction,11,0,0,0,4,0,2,0,2,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,ShowLoadedDriversOnlyAction,31,0,2,0,11,0,4,0,3,0
102_squirrel-sql,net.sourceforge.squirrel_sql.client.mainframe.action,GlobalPreferencesAction,11,0,0,0,4,0,2,0,2,0
